"","Time","Central","East","New Delhi","North","North East","North West","South","South West","West"
"70","17:15 - 17:30",0.000585758802491065,0.000757598023630162,0.00503281011424186,0.000474479481157228,0.000679596455232559,0.000895073491903178,0.00100519828561794,0.000847569609197137,0.000603816064997248
"71","17:30 - 17:45",0.000604619520486093,0.000781991754661624,0.00501310582745239,0.000488572752371331,0.000701478631032652,0.000912479387023262,0.00104123026832777,0.000878531705399956,0.00062136789537497
"72","17:45 - 18:00",0.000628115245809171,0.000812380226832801,0.00501218509704453,0.000506577450442311,0.000728738335154513,0.000938480459088896,0.00108608163314928,0.000917136759442157,0.000644424339847195
"73","18:00 - 18:15",0.000649680452592897,0.00084027184018807,0.00501697312248491,0.000523376232627739,0.000753758254657645,0.000964980345333541,0.00112880965089577,0.000953641512529271,0.000666871499283911
"74","18:15 - 18:30",0.000663552281481258,0.000858213132927103,0.00498626470743614,0.00053452125775677,0.00076985232904463,0.000985295410829928,0.0011484906800003,0.000970674554108426,0.000679471663825371
"75","18:30 - 18:45",0.000669760768401331,0.000866242952368789,0.00493441753305921,0.000539689321545637,0.000777055405951534,0.000996122240764612,0.00115552204151897,0.000976564945324534,0.000684968285601175
"76","18:45 - 19:00",0.000671446065863764,0.000868422651626125,0.0048761576388599,0.000541118098684861,0.000779010685456701,0.000999310828183297,0.00115702407979692,0.000977694050244618,0.000686386632753354
"77","19:00 - 19:15",0.000667853559804584,0.000863776241740795,0.00479185886115195,0.000538284969825183,0.000774842665492106,0.000994562307247257,0.0011509004273271,0.000972569623603086,0.000682904538173851
"78","19:15 - 19:30",0.000661098120443621,0.000855039014938817,0.00469893299807063,0.000533077014241104,0.000767005015210583,0.000986785037825335,0.00114183388029198,0.000964981349303173,0.000677540843343971
"79","19:30 - 19:45",0.000651958587406443,0.000843218292592995,0.00460291105022643,0.000525955169980378,0.00075640134313919,0.000975531341976214,0.00113170374821391,0.000956697840534592,0.000670833081277911
"80","19:45 - 20:00",0.000642007035382188,0.00083034733595766,0.00450002373614869,0.000517953720038813,0.000744855567896915,0.000960898788510559,0.00112077745978008,0.000947625929818431,0.000662902706487746
"81","20:00 - 20:15",0.000628822543926749,0.000813295019156391,0.00437913103941794,0.000507189638485287,0.000729558941334829,0.000939939601292141,0.00110327868206,0.000932978890043532,0.000650892075929454
"82","20:15 - 20:30",0.000618736807940047,0.000800250514117992,0.00427911341136413,0.00049872961261282,0.000717857486067192,0.000921730053725866,0.00108972490412211,0.000921500222890121,0.000641038413111586
"83","20:30 - 20:45",0.000607270127577247,0.000785419948459376,0.00419684549623847,0.00048900638420157,0.00070455386127367,0.00090001675585083,0.00107563629940257,0.000909376621386315,0.000630019420920046
"84","20:45 - 21:00",0.000595045314121501,0.000769608842465007,0.00412073738638058,0.000478503517951973,0.00069037065164016,0.000875549706634607,0.00106022753605773,0.000895967796035347,0.000617767414253838
"85","21:00 - 21:15",0.000578072546966891,0.000747656914816317,0.00402805330207451,0.000464209909654367,0.000670678873480434,0.000844359691182138,0.0010350100439517,0.000874187421614046,0.000600184074582032
"86","21:15 - 21:30",0.000568752327395735,0.000735602499420631,0.00394548121040217,0.000456866875612573,0.000659865569172228,0.000832108740809348,0.00101898744888057,0.000859939192242096,0.000591121540047095
"87","21:30 - 21:45",0.000561396460774525,0.000726088702972987,0.00388089492744509,0.000451482369664543,0.000651331304113507,0.000826399742999698,0.00100392437556586,0.000846324016805355,0.000584221056002928
"88","21:45 - 22:00",0.0005535476044804,0.000715937292544499,0.0038151934048179,0.000445865480985291,0.000642225073199976,0.000821546398984553,0.000987652189761866,0.000831457974748852,0.00057713298575789
"89","22:00 - 22:15",0.000542162139712441,0.00070121176802889,0.0037263932400832,0.00043725149025537,0.000629015674613775,0.000810013315422978,0.000963164417465723,0.000809576564527716,0.000565287121386774
"90","22:15 - 22:30",0.000533971217893474,0.00069061794313822,0.00364183066381919,0.000430958307880665,0.000619512579808227,0.000800789926407301,0.000946152236628019,0.000794072437398472,0.000556719891905041
"91","22:30 - 22:45",0.000525000624380186,0.000679015720708861,0.00357654438778601,0.000424097108147311,0.000609104911110742,0.000790987477634094,0.000927028285908272,0.000777111625324014,0.00054724694968839
"92","22:45 - 23:00",0.000514378304002337,0.000665277217949019,0.00350437663892375,0.000415904482273918,0.000596780911463735,0.000778723876775253,0.000905687430582142,0.000758583529871597,0.000536306519427648
"93","23:00 - 23:15",0.000499577384892554,0.000646134275465193,0.003420982089377,0.000404402509499449,0.000579608908041139,0.000760802022545524,0.000878751913651246,0.000735649929157681,0.000521816801614016
"94","23:15 - 23:30",0.000485920604955711,0.000628471118812141,0.00333861957048241,0.000393871404831759,0.000563764333114566,0.000745053355640856,0.000854362043060051,0.00071508028222906,0.000508830149955508
"95","23:30 - 23:45",0.000473041297320083,0.000611813515086885,0.003260160919167,0.000383985691403257,0.000548821780347455,0.00073064323715895,0.000831105980653323,0.000695630772560886,0.000496616281121792
"96","23:45 - 24:00",0.000460440686554531,0.000595516367230261,0.00317977152657233,0.00037425646146892,0.000534202571257267,0.000715991422730685,0.000809919825177266,0.000677998993653903,0.000485064546646903
"97",NA,0.0125393374762891,0.0162178993286459,0.0999998684087326,0.0101753072718443,0.0145481199149045,0.0193355231481907,0.0222399735936612,0.0187815986871979,0.0132289460768215
