"","Time","Central","East","New Delhi","North","North East","North West","South","South West","West"
"39","09:30 - 09:45",0.000679416084747071,0.000878730769111702,0.00692104930415652,0.000546630110494051,0.000788257489018505,0.00100239272318199,0.00123746087056015,0.00105045367411717,0.00071559501583504
"40","09:45 - 10:00",0.000693775575619356,0.000897302785202479,0.00722637913763656,0.000559712495705785,0.000804917348083786,0.00103831706392828,0.00126447210675477,0.00107255507827134,0.000735130458526529
"41","10:00 - 10:15",0.000705165832024355,0.000912034507038106,0.00748900584249702,0.000570040330746381,0.000818132305919858,0.00106633699695116,0.00128879187686968,0.00109234426828731,0.000751513595545174
"42","10:15 - 10:30",0.000716144409288877,0.00092623377882455,0.0076863650977504,0.000579494577817488,0.000830869634254893,0.00108852255457326,0.00130673035993238,0.00110693335487141,0.000764021104280914
"43","10:30 - 10:45",0.000726990097150077,0.000940261176541173,0.00783420425574066,0.00058834657724618,0.000843452784510058,0.00110573837436035,0.00132118606854338,0.00111862226829889,0.000773915595467053
"44","10:45 - 11:00",0.000737108120416581,0.000953347440711935,0.00794192029472898,0.000596132801626988,0.000855191699429705,0.00111725154083213,0.00133217244430805,0.00112728920520984,0.000780997471864172
"45","11:00 - 11:15",0.000744246519179348,0.00096257997255193,0.00801479483201823,0.000601682494637765,0.000863473658615946,0.00112591786621624,0.00133952838731867,0.00113337580962214,0.000786006147129228
"46","11:15 - 11:30",0.000750188848410513,0.000970265553822148,0.00806492038898855,0.000606495255527969,0.000870367939784494,0.001134991571461,0.00134966408051974,0.00114186674340328,0.000792108094423446
"47","11:30 - 11:45",0.000754589496038157,0.000975957183092109,0.00810101078233862,0.000610274453887879,0.000875473564344903,0.00114378382989366,0.00135663232679158,0.00114753456875526,0.000797015239515042
"48","11:45 - 12:00",0.00076170423032959,0.000985159108210299,0.0081368308200105,0.00061572430816855,0.000883728068048162,0.00115163654969438,0.00136383662997088,0.00115349454269813,0.000801743640048199
"49","12:00 - 12:15",0.00076705147214636,0.000992075026187168,0.00818395375848136,0.000619936951694752,0.000889931929720396,0.00115866293321983,0.00137184719259487,0.00116007563597039,0.000806525818801966
"50","12:15 - 12:30",0.000770971626849688,0.000997145204292791,0.00820043241826974,0.000623034499554693,0.000894480087134361,0.00116390263033501,0.00137828498376434,0.00116539633734845,0.000810255566915061
"51","12:30 - 12:45",0.000774284287658311,0.00100142967303811,0.00822777836534698,0.000625719372432455,0.000898323431072778,0.0011689793487559,0.00138458177255987,0.00117043125819143,0.000813890182157441
"52","12:45 - 13:00",0.000772890900550317,0.000999627519464528,0.00825130476042886,0.000623871220096535,0.000896706825508624,0.00115991634808354,0.00138728382209347,0.00117271309914888,0.000812315756125978
"53","13:00 - 13:15",0.000766019391684497,0.000990740172805864,0.00829137400767816,0.000614716803890863,0.000888734511567372,0.00111483435573754,0.00137713192732366,0.00116417687539332,0.000796169098067294
"54","13:15 - 13:30",0.000763942415823276,0.000988053891693404,0.00825641318931321,0.000611689611792455,0.000886324807390692,0.00109870040114478,0.00137842238158161,0.00116474937473786,0.000792125808689105
"55","13:30 - 13:45",0.00076844135301951,0.000993872644930757,0.00823196215557305,0.000616159219481655,0.000891544467356317,0.0011135292765094,0.00139086302869334,0.00117315813317865,0.000800644638330309
"56","13:45 - 14:00",0.000776359490567264,0.00100411366108194,0.00822233634697755,0.000624484413496958,0.000900731078272982,0.00114404855359333,0.00140594588457808,0.00118434662711348,0.000814469124780468
"57","14:00 - 14:15",0.000785035984207023,0.00101533550598733,0.00821575882964736,0.000632336056303145,0.000910797532752798,0.00116524274873937,0.00142351062922247,0.00119792019918321,0.000826568524229856
"58","14:15 - 14:30",0.000792851076279769,0.00102544324706373,0.00820068339161985,0.000639335581400128,0.000919864590468991,0.00118363304365542,0.00143728091490051,0.00120831851946993,0.000836548884893222
"59","14:30 - 14:45",0.000802286175823839,0.001037646243821,0.00824129308182531,0.000647182028803406,0.000930811178343808,0.00120001430164101,0.00145361740882233,0.00122080913885188,0.000846873567179895
"60","14:45 - 15:00",0.000806233616124637,0.00104275171207443,0.00827582547597101,0.000650515921875818,0.000935390992465689,0.00120736043131492,0.00146310140753986,0.00122746712936505,0.000852264188324628
