"","Time","Central","East","New Delhi","North","North East","North West","South","South West","West"
"29","07:00 - 07:15",0.000650266168413797,0.000841029382620955,0.00429695798906342,0.00051940932293522,0.000754437801245702,0.000923072425177132,0.0011509066760771,0.000974748188470787,0.000662975579285602
"30","07:15 - 07:30",0.000648453639916686,0.000838685127611308,0.00446426922911562,0.00051835197649772,0.000752334908491199,0.00092426226225357,0.00114506093692133,0.00097078670747563,0.000661247028647388
"31","07:30 - 07:45",0.000648248635125061,0.000838419982257435,0.00466929519778341,0.000518415608724706,0.000752097062249535,0.000926162620673183,0.00114127986109345,0.000968881078986338,0.000660444239589173
"32","07:45 - 08:00",0.000649232182465775,0.000839692064756756,0.00489499124822781,0.000519209304382513,0.000753238172350587,0.000927636600795822,0.00113917995565249,0.000968661484303575,0.000660115089620794
"33","08:00 - 08:15",0.00065143686448512,0.000842543516128013,0.00516801126907145,0.000520769104845646,0.000755796041014089,0.000928826978499315,0.001141168099444,0.000971860653594313,0.000661147665129148
"34","08:15 - 08:30",0.00065311318788625,0.000844711608677813,0.00548715147698295,0.000522342282544078,0.000757740908827233,0.000933463549169277,0.00114725261839033,0.000978144662484909,0.000664584756088137
"35","08:30 - 08:45",0.000655414962893481,0.000847688636404761,0.00582885956139724,0.000524587933123026,0.00076041142462487,0.000940654117694998,0.00115962603297304,0.000989125410759609,0.000670950353619198
"36","08:45 - 09:00",0.000658549393880227,0.000851742589517656,0.00618076190165378,0.000527566164385275,0.000764047986600047,0.000949677042832111,0.00117589918236224,0.00100309908189601,0.00067920122997712
"37","09:00 - 09:15",0.000666339735577435,0.000861818319405296,0.0065433793306388,0.000534586834795341,0.000773086328968881,0.000968426516657633,0.00120294734305963,0.00102579260240804,0.000693961385804962
"38","09:15 - 09:30",0.000680911615585575,0.000880665031478243,0.006901593538164,0.000548231975675098,0.000789992601580563,0.00100844086200854,0.00123438698977399,0.00105161239154597,0.000716197859285996
"39","09:30 - 09:45",0.000695650743870229,0.000899728056073004,0.00725216637516163,0.000562657969607439,0.000807092915383566,0.00105493050934036,0.00126353386382145,0.00107536129209073,0.000739431561919898
"40","09:45 - 10:00",0.000708649125835049,0.000916539665979777,0.00753568138185114,0.000574763376563929,0.000822173618002944,0.00108998501011014,0.00129058577814208,0.00109753403025655,0.000758738832485104
"41","10:00 - 10:15",0.000723343643752769,0.000935544993232767,0.00778578698792585,0.000587124212758488,0.000839222174927338,0.00111685207403446,0.00131274111211938,0.00111508701808862,0.000774037718767046
"42","10:15 - 10:30",0.000733689758463659,0.000948926262150772,0.0079630492144726,0.000595938360066514,0.000851225721187418,0.00113683964303163,0.00132626544542031,0.00112622112371407,0.000784376711065622
"43","10:30 - 10:45",0.000744084229571809,0.000962370073382845,0.00808481685344397,0.000604212882014798,0.000863285370464688,0.00115132304542736,0.00133630791621702,0.00113427473131483,0.000791954010110585
"44","10:45 - 11:00",0.00075262394694117,0.00097341501709325,0.00818381461406671,0.000611020576875107,0.000873193137327472,0.00116331508167645,0.00134669616571741,0.00114242040549643,0.000798958590190323
"45","11:00 - 11:15",0.0007604353237281,0.000983517952961122,0.00824872570435011,0.000616983928539685,0.000882255884574817,0.00117174272709564,0.0013517834594041,0.00114647425440716,0.00080310115894421
"46","11:15 - 11:30",0.000765708358722206,0.000990337894672759,0.00828839593160276,0.000620961271345342,0.000888373651606353,0.00117696733664628,0.00135805810658879,0.00115157365473998,0.000806769202188581
"47","11:30 - 11:45",0.000770741229512238,0.000996847217191685,0.0083215994382911,0.000624796233151702,0.000894212780500368,0.00118232762764113,0.00136410972766334,0.00115659321185038,0.0008103964696349
"48","11:45 - 12:00",0.000775561900420729,0.00100308208850273,0.00834374043558904,0.000628570298264155,0.000899805715420545,0.00118843332108762,0.00136917261976286,0.00116101231283941,0.000813883085156064
"49","12:00 - 12:15",0.000778758531219452,0.00100721648847263,0.00837256967770653,0.000631148189273481,0.000903514441521221,0.00119320750510081,0.00137167582246348,0.00116303621169199,0.000816096342413789
